,Disease,Symptoms
7530,784,"I experience skin lesion, leg pain, foot or toe pain, poor circulation, lymphedema, leg cramps or spasms, feeling cold, hemoptysis, of the kidneys"
7531,784,"I have skin lesions, leg pain, foot or toe pain, poor circulation, lymphedema, leg cramps or spasms, feeling cold, hemoptysis, kidneys"
7532,785,"I have back pain, low back pain, leg pain, neck pain, hip pain, sensation loss, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness or tightness"
7533,785,"I am experiencing back pain, low back pain, leg pain, neck pain, hip pain, loss of sensation, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness"
7534,785,"I feel back pain, low back pain, leg pain, neck pain, hip pain, loss of sensation, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness"
7535,785,"I are experiencing back pain, low back pain, leg pain, neck pain, hip pain, loss of sensation, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness."
7536,785,"I am experiencing back pain, low back pain, leg pain, neck pain, hip pain, loss of sensation, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness"
7537,785,"I am experiencing back pain, low back pain, leg pain, neck pain, hip pain, sensation loss, side pain, lower body pain, groin pain, back pain or pains, leg weakness, back stiffness or tightness or fatigue"
7538,785,"I have back pain, low back pain, leg pain, neck pain, hip pain, sensation loss, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness"
7539,785,"I am experiencing back pain, low back pain, leg pain, neck pain, hip pain, loss of sensation, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness"
7540,785,"I have back pain, low back pain, leg pain, neck pain, hip pain, sensation loss, side pain, lower body pain, groin pain, back cramps or spasms, leg weakness, back stiffness or tightness."
7541,786,"I have shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations. It hurts to breath"
7542,786,"I feel shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, breath irritations"
7543,786,"I am experiencing shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, feels to breath"
7544,786,"I experience shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, pains of breath"
7545,786,"I am experiencing shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, hurts to breath"
7546,786,"I suffer shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, coughing, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, breathless hurts."
7547,786,"I have shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, breath pains"
7548,786,"I am experiencing shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, sore throat, pain to breath."
7549,786,"I have shortness of breath, sharp chest pain, difficulty breathing, peripheral edema, cough, weakness, chest tightness, leg swelling, weight gain, fluid retention, palpitations, hiccups to breath."
7550,787,"I have eye redness, pain in the eye, cough, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from the eye, lacrimation, of the eye, sore throat"
7551,787,"I feel the eye redness, pain in the eye, coughing, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from eye, lacrimation of eye, sore throat, coryza."
7552,787,"I am experiencing eye redness, pain in the eye, cough, nasal congestion, fever, itchiness of the eye, swollen eye, white discharge from the eye, larimation of the eye, sore throat, coryza"
7553,787,"I am experiencing eye redness, pain in eye, cough, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from eye, latrimation of eye, sore throat, coryzae"
7554,787,"I am experiencing eye redness, pain in eye, cough, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from eye, lacrimation,  of eye, sore throat, coryza"
7555,787,"I am experiencing redness of eye, pain in the eye, coughing, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from eye, lacrimation of the eye, sore throat, coryza."
7556,787,"I have eye redness, pain in eye, cough, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from the eye, lacrimation of eye, sore throat, coryza."
7557,787,"I am experiencing eye redness, pain in the eye, cough, nasal congestion, fever, itchiness of eye, swollen eye, white discharge from eye, lacrimation of eye, sore throat, coryza"
7558,787,"I have eye redness, pain in the eye, cough, nasal congestion, fever, itchiness of the eye, swollen eye, white discharge from the eye, lacrimation of the eye, sore throat, coryza."
7559,788,"I have low back pain, back pain, leg pain, neck pain, loss of sensation, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7560,788,"I am feeling a low back pain, back pain, leg pain, neck pain, loss of feeling, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7561,788,"I am experiencing lower back pain, back pain, leg pain, neck pain, loss of sensation, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7562,788,"Low back pain, back pain, leg pain, neck pain, sensation loss, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7563,788,"I am experiencing low back pain, back pain, leg pain, neck pain, loss of sensation, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7564,788,"I experience low back pain, back pain, leg pain, neck pain, sensation loss, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7565,788,"I have low back pain, back pain, leg pain, neck pain, loss of feeling, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7566,788,"I am experiencing low back pain, back pain, leg pain, neck pain, sensation loss, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7567,788,"I have low back pain, back pain, leg pain, neck pain, loss of sensation, shoulder pain, hip pain, lower body pain, arm pain, paresthesia, leg weakness, arm weakness"
7568,789,"I have severe chest pain, depressive or psychotic, arm pain, fatigue, sensation loss, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice"
7569,789,"I am experiencing sharp chest pain, depressive or psychotic, arm pain, fatigue, sensation loss, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice."
7570,789,"I experience sharp chest pain, depressive or psychotic, arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice."
7571,789,"I experienced sharp chest pain, depressive or psychotic, arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice."
7572,789,"I am experiencing sharp chest pain, depressive or psychotic , arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice"
7573,789,"I feel pain, depressive or psychotic, arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, aching all over, headache, hoarse voice."
7574,789,"I have sharp chest pain, depressive or psychotic, arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice."
7575,789,"I experience sharp chest pain, depressive or psychotic, arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, pain all over, headache, hoarse voice."
7576,789,"I have a sharp chest pain, depressive or psychotic, arm pain, fatigue, loss of sensation, leg pain, peripheral edema, weakness, vomiting, ache all over, headache, hoarse voice."
7577,790,"I have pain or soreness of breast, lump or mass of breast, abnormal looking skin, fever, bleeding or discharge from the nippet, postpartum complications of breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7578,790,"I feel pain or soreness of breast, lump or mass of breast, abnormal-looking skin, fever, bleeding or discharge from the nipple, postpartum problems of breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7579,790,"I am experiencing pain or soreness of breast, lump or mass of breast, abnormal looking skin, fever, bleeding or discharge from the nipple, postpartum problems of the breast, recent pregnancy, chills, bone pain is consistent, skin growth, long menstrual periods, mouth dryness"
7580,790,"I am experiencing pain or soreness of breast, lump or mass of breast, abnormal skin, fever, bleeding or discharge from the nippet, postpartum problems of the breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7581,790,"I am experiencing pain or soreness of breast, lump or mass of breast, abnormal appearing skin, fever, bleeding or discharge from nipple, postpartum problems of the breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7582,790,"I am experiencing pain or soreness of the breast, lump or mass of breast, abnormal appearing skin, fever, bleeding or discharge from the nipple, postpartum problem of the breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7583,790,"I have pain or soreness of the breast, lump or mass of breast, abnormal skin, fever, bleeding or discharge from the nipple, postpartum problems of breasts, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7584,790,"I am experiencing pain or soreness of the breast, lump or mass of the breast, abnormal looking skin, fever, bleeding or discharge from the nipple, postpartum problems of the breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7585,790,"I have pain or soreness of breast, lump or mass of breast, abnormal skin appearance, fever, bleeding or discharge from nippet, postpartum issues of breast, recent pregnancy, chills, bones are painful, skin growth, long menstrual periods, mouth dryness"
7586,791,"I have pain-like abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pale form"
7587,791,"I am experiencing sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor"
7588,791,"I am experiencing sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor."
7589,791,"I experience sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor."
7590,791,"I am experiencing sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor"
7591,791,"I feel sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, Pallor"
7592,791,"I have sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor"
7593,791,"I am experiencing sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor"
7594,791,"I have sharp abdominal pain, back pain, shortness of breath, sharp chest pain, side pain, burning abdominal pain, swollen abdomen, palpitations, retention of urine, arm swelling, groin pain, pallor"
7595,792,"I have shortness of breath, sharp chest pain, difficulty breathing, cough, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7596,792,"I am experiencing shortness of breath, sharp chest pain, breathing difficulties, cough, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7597,792,"I experience shortness of breath, sharp chest pain, difficulty breathing, coughing, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating."
7598,792,"I am experiencing shortness of breath, sharp chest pain, difficulty breathing, coughing, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7599,792,"I am experiencing shortness of breath, sharp chest pain, difficulty breathing, cough, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7600,792,"I am experiencing shortness of breath, sharp chest pain, difficulty breathing, cough, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7601,792,"I have shortness of breath, sharp chest pain, difficulty breathing, coughing, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7602,792,"Currently, I am experiencing shortness of breath, sharp chest pain, difficulty breathing, coughing, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling and sweating."
7603,792,"I have shortness of breath, sharp chest pain, difficulty breathing, cough, leg pain, back pain, side pain, weakness, chest tightness, hemoptysis, leg swelling, sweating"
7604,793,"I have depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abusing alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth."
7605,793,"I am experiencing depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abusing alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth"
7606,793,"I am suffering depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, drinking, sleeplessness, hysterical behavior, delusions or hallucinations, lack of growth"
7607,793,"I experience depressive or psychotic, hostile behavior, over-enragedness, seizures, depression, fainting, temper problems, abuse alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth"
7608,793,"I am experiencing depressive or psychotic , hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abusing alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth"
7609,793,"I have depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abusing alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth,"
7610,793,"I have depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abuse of alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth"
7611,793,"I suffer depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abusing alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth."
7612,793,"I have depressive or psychotic, hostile behavior, excessive anger, seizures, depression, fainting, temper problems, abusing alcohol, restlessness, hysterical behavior, delusions or hallucinations, lack of growth"
7613,794,"I have pain in the eye, shoulder pain or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of the breast, knee chafing or mass, fatigue, excessive urination at night"
7614,794,"I feel pain in the eye, shoulder pain or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee lump or mass, fatigue, excessive urination at night"
7615,794,"I am experiencing pain in my eye, shoulder, muscle or facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness in breast, knee or mass, fatigue, excessive urination at night."
7616,794,"I experience pain in eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee or mass, fatigue, excessive urination at night."
7617,794,"I am experiencing pain in eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee lump or mass, fatigue, excessive urination at night"
7618,794,"I am experiencing pain in eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee, or mass, fatigue, excessive urine at night"
7619,794,"I have pain in the eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness in breast, knee lump or mass, fatigue, excessive urine at night"
7620,794,"Pain in eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee or mass, fatigue, excessive urine at night"
7621,794,"I have pain in eye, shoulder pain or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee or mass, fatigue, excessive urine at night"
7622,795,"I have lump or mass of the breast, pain or soreness of the breast, problems with shape or size of the breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness, or chest pains."
7623,795,"I am experiencing a lump or mass of breast, pain or soreness of breast, problems with shape or size of the breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness,"
7624,795,"I feel lump or mass of breast, pain or soreness of breast, problems with shape or size of breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness,"
7625,795,"I have feeling of lump or mass of the breast, pain or soreness of the breast, problems with shape or size of the breast, swelling of the skin, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness"
7626,795,"I am experiencing lump or mass of breast, pain or soreness of breast, problems with shape or size of breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness"
7627,795,"I am experiencing lump or mass of breast, pain or soreness of breast, problems with shape or size of breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness,"
7628,795,"I have lump or mass of breast, pain or soreness of the breast, problems with shape or size of the breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness"
7629,795,"I am experiencing lump or mass of breast, pain or soreness of breast, problems with shape or size of breast, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness"
7630,795,"I have lump or mass of breasts, pain or soreness of breasts, problems with shape or size of breasts, skin swelling, arm stiffness or tightness, smoking problems, burning chest pain, regurgitation, leg cramps or spasms, swollen lymph nodes, heartburn, hand or finger stiffness or tightness"
7631,796,"I have pain in testicles, swelling of scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7632,796,"I am experiencing pain in the testicles, swelling of the scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7633,796,"I am experiencing pain in the testicles, swelling of the scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, pain urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7634,796,"I experience pain in the testicles, swelling of the scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7635,796,"I am experiencing pain in testicles, swelling of scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7636,796,"I am experiencing pain in testicles, swelling of scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, pain-causing urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7637,796,"I have pain in testicles, swelling of the scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum."
7638,796,"I am experiencing pain in the testicles, swelling of the scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in the scrotum"
7639,796,"I have pain in the testicles, swelling of scrotum, groin pain, sharp abdominal pain, side pain, lower abdominal pain, painful urination, blood in urine, retention of urine, lower body pain, swollen abdomen, mass in scrotum"
7640,797,"I have uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, lower back weakness, elbow weakness, abnormal size or shape of the ear, back weakness"
7641,797,"I experience uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of the ear, back weakness."
7642,797,"I am experiencing uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of the ear, back weakness."
7643,797,"I experience uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of the ear, back weakness."
7644,797,"I am experiencing uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of ear, back weakness"
7645,797,"I experience uterine contractions, fever, weight gain, seizures, tummy aches or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of ear, back weakness"
7646,797,"I have uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of the ear, back weakness"
7647,797,"During pregnancy, I experience uterine contractions, fever, weight gain, seizures, spotting or bleeding, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of the ear, back weakness"
7648,797,"I have uterine contractions, fever, weight gain, seizures, spotting or bleeding during pregnancy, coryza, sharp abdominal pain, muscle swelling, low back weakness, elbow weakness, abnormal size or shape of the ear, back weakness"
7649,798,"I have skin rash, skin swelling, skin lesion, warts, itching of the skin, arm lump or mass, abnormal looking skin, acne or pimples, skin growth, bumps on penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7650,798,"I am experiencing rash, skin swelling, skin lesion, warts, itching of skin, arm lump or mass, abnormal appearance of skin, acne or pimples, skin growth, bumps on penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7651,798,"I am experiencing skin rash, skin swelling, skin lesion, warts, itching of skin, arm lump or mass, abnormal appearing skin, acne or pimples, skin growth, bumps on penis, knee lump or mass, peeling scaliness or roughness, skin dryness or peeling peeling."
7652,798,"I am experiencing skin rash, skin swelling, skin lesion, warts, itching of the skin, arm lump or mass, abnormal appearing skin, acne or pimples, skin growth, bumps on the penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7653,798,"I am experiencing skin rash, skin swelling, skin lesion, warts, itching of skin, arm lump or mass, abnormal appearing skin, acne or pimples, skin growth, bumps on penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7654,798,"I am experiencing skin rash, skin swelling, skin lesion, warts, itching of skin, arm lump or mass, abnormally appearing skin, acne or pimples, skin growth, bumps on penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7655,798,"I have skin rash, skin swelling, skin lesion, warts, itching of the skin, arm lump or mass, abnormal skin, acne or pimples, skin growth, bumps on the penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7656,798,"I am experiencing skin rash, skin swelling, skin lesion, warts, itching of the skin, arm lump or mass, abnormal skin, acne or pimples, skin growth, bumps on the penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7657,798,"I have skin rash, skin swelling, skin lesion, warts, itching of skin, arm lump or mass, abnormal appearance of skin, acne or pimples, skin growth, bumps on the penis, knee lump or mass, skin dryness peeling scaliness or roughness"
7658,799,"I have leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesions, abnormal skin, leg swelling, elbow pain or spasms, elbow weakness, excessive growth"
7659,799,"I experience leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesion, abnormal appearance of skin, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth"
7660,799,"I am experiencing leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesion, abnormal appearing skin, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth"
7661,799,"I am experiencing leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesions, abnormal looking skin, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth."
7662,799,"I am experiencing leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesion, abnormal appearing skin, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth"
7663,799,"I am experiencing leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesions, abnormal skin appearance, leg swelling, elbow cramps or spasms, elbow weakness, excess growth"
7664,799,"Leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin blemish, abnormal skin, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth"
7665,799,"I am experiencing leg pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesion, abnormal appearance of skin, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth"
7666,799,"I have knee pain, hip pain, peripheral edema, hand or finger pain, vaginal pain, arm swelling, skin lesion, abnormal skin tone, leg swelling, elbow cramps or spasms, elbow weakness, excessive growth."
7667,800,"I have vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7668,800,"I am experiencing vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7669,800,"I am experiencing vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7670,800,"I experience vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urine, vaginal redness."
7671,800,"I am experiencing vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7672,800,"I have experienced vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7673,800,"I have vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, nausea During pregnancy, frequent urination, vaginal redness"
7674,800,"I am experiencing vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7675,800,"I have vaginal discharge, sharp abdominal pain, vaginal itching, problems during pregnancy, burning abdominal pain, painful urination, pelvic pain, vaginal pain, suprapubic pain, pain during pregnancy, frequent urination, vaginal redness"
7676,801,"I have retention of urine, of bladder, impotence, frequent urination, of prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urination, excessive urination at night, bedwetting"
7677,801,"I am experiencing retention of urine, of bladder, impotence, frequent urination, of the prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urination, excessive urination at night, bedwetting."
7678,801,"I am experiencing retention of urine, bladder, impotence, frequent urination, prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urination, excessive urination at night, bedwetting"
7679,801,"It involves urination, impotence, frequent urine retention, of prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urine urination, excessive urination at night, bedwetting"
7680,801,"I am experiencing retention of urine,  of bladder, impotence, frequent urination,  of prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urination, excessive urination at night, bedwetting"
7681,801,"I am experiencing retention of urine, of bladder, impotence, frequent urine, of prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urine, excessive urine at night, bedwetting"
7682,801,"I have retention of urine, of bladder, impotence, frequent urination, of prostate, suprapubic pain, blood in urine, hesitancy, peripheral edema, involuntary urination, excessive urination at night, bedwetting"
